spi2,prob2,proj_score2,importance2,score2,xg2,nsxg2
43.82,0.4063,1.59,17.6,2.0,1.93,1.21
83.76,0.7409,2.3,93.3,2.0,2.05,2.31
63.94,0.3096,0.97,18.7,2.0,3.24,1.42
42.34,0.4793,1.51,60.6,0.0,1.61,2.53
76.25,0.325,1.21,53.7,0.0,2.1,2.1
65.74,0.0423,0.65,27.3,0.0,0.95,0.62
34.36,0.4584,1.9,0.0,1.0,1.92,1.36
49.21,0.3984,1.55,11.3,4.0,2.74,2.75
89.53,0.3384,1.42,0.0,3.0,3.13,1.45
58.68,0.4274,1.58,34.3,1.0,1.07,0.17
35.53,0.1666,0.72,41.1,0.0,0.26,0.92
51.56,0.2346,1.02,40.5,1.0,0.33,0.88
36.65,0.2189,0.88,0.5,1.0,0.43,0.55
40.2,0.2082,0.95,29.1,0.0,1.74,1.52
73.19,0.2626,1.19,53.0,0.0,1.0,1.06
75.41,0.29100000000000004,1.17,25.9,3.0,2.22,0.58
73.99,0.2007,1.18,16.1,1.0,1.33,1.85
36.44,0.1186,0.6,44.7,0.0,0.78,0.65
76.32,0.1548,1.11,57.3,0.0,1.78,0.7
60.51,0.3058,1.33,3.3,2.0,1.01,0.44
57.0,0.4363,1.42,50.0,3.0,1.75,1.47
34.49,0.1845,0.77,0.0,1.0,0.88,0.81
56.87,0.2368,0.99,31.4,0.0,0.38,0.54
69.83,0.2821,1.17,26.5,0.0,0.97,1.41
76.5,0.1252,1.13,72.8,0.0,0.67,0.4
36.93,0.4214,1.42,14.2,0.0,0.93,1.47
44.69,0.3173,1.37,23.5,1.0,0.28,0.41
79.93,0.4793,1.9,46.4,2.0,0.86,0.69
34.35,0.3639,1.29,59.5,0.0,2.25,3.05
59.37,0.6136,2.05,30.0,2.0,2.56,3.21
56.87,0.0675,0.62,18.1,2.0,0.88,1.16
26.56,0.0248,0.3,39.9,0.0,0.12,0.37
72.38,0.2554,0.91,7.3,0.0,1.62,1.04
52.75,0.2543,0.89,63.8,0.0,1.02,1.58
55.87,0.3351,1.08,25.7,0.0,1.41,1.81
47.39,0.2908,1.17,44.2,0.0,0.83,0.95
45.46,0.2826,1.21,66.9,0.0,1.03,0.86
62.15,0.2784,1.0,15.1,0.0,0.53,0.87
53.54,0.2453,0.81,57.6,2.0,0.14,0.37
66.79,0.2201,0.8,63.3,0.0,1.6,1.3
27.17,0.2611,1.27,27.5,2.0,0.99,0.63
77.72,0.3842,1.37,17.1,2.0,2.3,2.02
49.92,0.4471,1.36,10.7,1.0,1.16,0.9
80.51,0.5783,1.98,60.3,2.0,1.87,2.04
65.73,0.3191,1.39,0.0,3.0,2.22,1.21
61.56,0.4298,1.65,0.0,2.0,0.65,0.74
36.59,0.2213,1.03,14.6,1.0,1.36,1.09
35.01,0.0406,0.33,52.1,0.0,0.39,0.6
54.4,0.33299999999999996,1.05,34.2,0.0,0.22,0.78
56.69,0.5376,1.59,21.1,1.0,1.04,1.91
18.18,0.1439,0.81,37.7,0.0,1.25,1.78
77.44,0.2115,1.21,63.9,4.0,1.84,1.49
57.38,0.2947,1.14,10.0,0.0,0.32,0.33
60.36,0.2588,1.11,30.0,1.0,1.86,1.23
37.12,0.2593,1.25,15.8,0.0,0.24,0.68
65.53,0.2433,0.97,15.5,1.0,2.26,1.51
33.63,0.242,1.17,72.3,2.0,1.6,1.97
50.3,0.3423,1.42,22.8,1.0,1.99,1.16
65.56,0.1905,0.69,21.0,0.0,0.65,0.76
71.79,0.1784,0.91,53.6,0.0,0.34,0.73
36.48,0.3689,1.18,55.8,2.0,0.68,0.74
69.58,0.0214,0.36,0.0,1.0,0.42,0.31
60.83,0.2211,0.94,14.8,2.0,1.61,0.97
61.44,0.3233,1.28,23.1,1.0,0.08,0.39
26.15,0.2531,1.02,23.8,0.0,1.03,0.95
48.8,0.4118,1.43,0.0,1.0,0.5,0.96
69.37,0.2558,0.93,15.4,2.0,2.0,0.69
59.29,0.0146,0.2,41.4,1.0,0.74,0.52
49.35,0.2878,1.05,23.7,0.0,0.68,0.64
51.46,0.2626,0.99,34.5,1.0,0.15,0.73
52.06,0.23,1.0,50.2,1.0,1.02,0.99
64.43,0.3058,1.13,26.9,2.0,1.75,1.09
59.58,0.4324,1.35,83.3,2.0,1.45,1.58
43.15,0.3551,1.19,0.0,0.0,0.78,1.06
55.99,0.2169,0.67,1.3,0.0,0.07,0.55
30.51,0.2301,1.06,0.0,2.0,0.94,1.03
46.01,0.3604,1.26,59.8,2.0,3.05,1.29
53.47,0.1671,0.82,30.0,0.0,0.56,1.1
58.0,0.1347,0.7,13.4,0.0,1.03,0.62
33.37,0.2707,1.09,0.0,2.0,1.0,0.74
37.0,0.1437,0.76,41.9,0.0,0.35,0.83
62.48,0.3353,1.39,52.0,4.0,2.04,0.86
39.43,0.0999,0.88,15.4,2.0,2.61,1.23
41.46,0.2065,0.91,12.8,1.0,0.2,0.62
53.37,0.2218,0.99,20.3,0.0,0.39,1.19
48.32,0.2386,1.19,42.8,1.0,0.91,1.53
63.43,0.278,1.21,17.3,2.0,1.63,0.73
56.25,0.3004,1.14,90.2,1.0,1.0,0.79
51.64,0.4734,1.7,25.6,2.0,2.22,1.15
61.31,0.5305,1.61,51.1,1.0,0.46,1.37
39.02,0.1004,0.61,34.8,0.0,0.23,1.07
76.98,0.2802,1.03,37.1,0.0,1.4,1.03
53.6,0.2104,0.86,31.4,2.0,0.55,0.24
41.15,0.2565,0.99,0.0,1.0,0.73,1.37
56.03,0.2872,1.21,91.2,0.0,0.93,1.29
40.3,0.4887,1.54,100.0,2.0,2.08,1.93
48.55,0.4185,1.49,92.1,1.0,0.93,1.43
44.84,0.2879,1.14,29.7,2.0,0.35,0.93
46.96,0.1479,0.8,50.0,0.0,0.16,0.41
31.83,0.2158,1.14,21.9,2.0,1.07,1.81
72.67,0.0976,0.51,30.8,2.0,1.44,0.58
75.35,0.0491,0.51,21.6,4.0,2.04,1.5
34.93,0.0542,0.39,27.6,0.0,0.31,0.38
50.37,0.2837,1.1,29.3,1.0,1.03,0.15
63.15,0.3483,1.2,42.4,1.0,0.45,1.06
75.71,0.3009,0.97,17.7,2.0,1.27,0.59
55.93,0.2128,1.1,2.5,1.0,0.81,1.0
49.3,0.29100000000000004,1.11,53.4,1.0,1.66,0.88
56.31,0.1852,0.94,44.7,0.0,0.44,0.58
51.57,0.2492,1.06,51.6,0.0,1.04,1.72
39.95,0.1516,0.78,0.0,1.0,0.78,0.66
49.23,0.0773,0.8,45.3,0.0,0.24,0.84
44.14,0.2663,1.27,19.8,0.0,1.11,0.82
64.46,0.2752,1.1,33.2,1.0,0.92,0.89
66.52,0.2578,1.07,30.3,1.0,0.28,1.21
23.87,0.10300000000000001,0.61,18.0,2.0,0.96,0.49
56.28,0.3059,1.0,9.0,0.0,0.59,0.68
29.65,0.1639,0.81,18.3,0.0,0.52,1.22
33.2,0.245,1.0,10.8,0.0,0.48,0.93
42.12,0.2803,1.08,47.5,2.0,2.45,1.67
91.73,0.6099,2.07,77.7,4.0,2.62,1.53
61.21,0.3617,1.26,13.6,1.0,1.14,1.76
35.81,0.1041,0.51,10.5,0.0,0.11,0.4
40.62,0.2121,0.93,19.6,1.0,2.28,1.12
43.62,0.2681,0.96,24.8,0.0,0.23,0.27
50.1,0.1086,0.6,43.4,0.0,0.62,0.92
39.88,0.2125,0.99,31.1,1.0,2.77,1.62
41.57,0.2786,1.19,35.0,2.0,1.11,0.81
69.7,0.4467,1.35,37.9,3.0,1.68,1.06
39.77,0.336,1.48,11.4,0.0,0.83,1.19
18.17,0.2417,1.05,48.5,1.0,1.88,0.74
58.68,0.2772,1.13,47.2,2.0,1.58,1.33
30.82,0.205,0.93,41.4,0.0,1.11,1.4
63.8,0.3778,1.23,0.1,4.0,1.92,1.59
35.32,0.1044,0.69,23.3,0.0,0.33,0.36
57.88,0.5451,1.77,85.5,0.0,0.49,0.67
77.54,0.616,1.75,93.7,0.0,2.09,2.66
46.5,0.3948,1.16,0.9,2.0,1.11,0.78
33.92,0.2098,0.88,27.1,0.0,0.4,0.36
37.25,0.1684,0.68,86.1,1.0,0.66,0.75
74.76,0.6304,2.19,41.4,4.0,2.28,1.01
83.49,0.4678,1.88,100.0,2.0,1.52,1.13
81.81,0.4157,1.61,67.2,0.0,0.38,1.06
56.26,0.3237,1.13,0.0,1.0,0.18,0.73
54.73,0.3838,1.16,0.4,2.0,2.55,2.86
71.08,0.452,1.64,61.8,2.0,2.53,1.99
74.0,0.4049,1.23,1.2,1.0,1.93,1.2
34.76,0.1186,0.68,20.7,0.0,1.12,0.61
53.48,0.3651,1.37,15.6,0.0,2.41,2.38
50.48,0.2277,0.87,29.3,0.0,0.31,0.37
53.28,0.3284,1.16,19.4,2.0,0.46,0.58
65.4,0.0172,0.2,0.1,1.0,0.71,1.29
63.68,0.261,1.09,45.5,1.0,1.05,1.42
44.66,0.3141,1.21,5.1,1.0,1.48,0.73
29.86,0.303,1.23,27.9,1.0,0.78,0.68
54.51,0.253,0.9,8.4,0.0,0.35,0.65
32.2,0.1436,0.7,0.0,0.0,0.22,0.6
56.04,0.1835,0.83,48.1,0.0,0.4,0.8
70.44,0.3756,1.25,24.1,2.0,1.6,0.9
60.16,0.0362,0.43,12.9,2.0,0.59,0.36
37.86,0.3053,1.11,65.2,2.0,0.84,0.58
29.58,0.2015,0.84,33.2,1.0,1.69,0.83
65.57,0.2537,0.92,26.0,0.0,1.21,1.5
35.54,0.2404,1.28,27.2,1.0,2.21,1.93
63.8,0.2994,1.17,0.4,0.0,1.44,2.15
64.26,0.4629,1.55,53.1,2.0,0.79,0.55
62.64,0.4997,1.74,100.0,3.0,1.45,1.43
88.7,0.5483,1.7,24.3,1.0,2.82,1.89
55.96,0.2669,0.92,7.6,1.0,1.36,0.62
79.28,0.5154,1.7,100.0,4.0,3.47,2.72
64.64,0.0906,0.62,32.3,1.0,0.69,0.46
61.69,0.2944,1.13,52.6,3.0,1.84,0.77
58.45,0.5202,1.93,100.0,2.0,1.58,1.69
27.04,0.3565,1.24,22.5,2.0,0.76,1.13
48.63,0.3124,1.27,8.7,0.0,0.35,0.45
39.96,0.24600000000000002,0.99,2.7,1.0,0.54,0.98
41.81,0.4528,1.49,10.4,2.0,1.75,2.05
57.89,0.0406,0.51,32.5,1.0,0.36,0.71
56.35,0.2588,0.99,2.5,3.0,0.71,0.85
28.97,0.2233,0.96,22.2,1.0,0.95,1.69
38.47,0.3952,1.22,17.8,2.0,0.72,0.83
35.83,0.2539,0.87,55.0,0.0,0.15,0.33
24.01,0.1678,0.86,18.3,2.0,2.1,1.76
57.01,0.2419,0.87,9.4,2.0,1.26,1.43
71.56,0.3877,1.21,23.2,1.0,0.59,0.67
41.88,0.2828,1.2,21.9,0.0,0.59,0.71
62.88,0.2161,0.96,34.3,1.0,0.66,0.89
54.13,0.2617,1.0,52.6,1.0,2.22,2.38
58.92,0.2877,1.03,57.4,0.0,0.64,0.88
83.46,0.4804,1.62,32.4,0.0,3.4,2.02
41.8,0.3287,1.47,19.8,3.0,1.93,1.88
37.11,0.3873,1.35,35.0,2.0,1.37,0.67
70.6,0.2792,1.1,33.7,2.0,1.66,1.01
34.77,0.1889,0.8,12.8,0.0,0.82,1.24
43.18,0.17,0.91,38.9,1.0,0.68,0.63
54.64,0.2253,0.9,100.0,1.0,1.29,0.83
57.8,0.2827,1.03,14.4,2.0,0.86,1.04
81.02,0.4442,1.62,0.3,3.0,2.21,1.47
36.25,0.0509,0.38,2.7,0.0,0.4,0.79
21.09,0.1896,0.86,39.1,2.0,0.88,0.85
31.98,0.0679,0.49,51.3,0.0,0.48,0.51
46.24,0.1643,0.76,0.0,1.0,0.77,0.74
36.51,0.2714,1.07,33.7,0.0,1.07,1.43
82.94,0.3221,1.37,65.0,3.0,1.88,1.38
55.0,0.4487,1.45,28.7,2.0,2.69,1.75
39.34,0.2744,1.31,2.8,0.0,0.73,2.11
29.77,0.2591,1.13,50.9,3.0,2.17,1.07
27.35,0.2762,0.96,36.5,1.0,0.25,0.24
20.56,0.2866,1.16,31.2,2.0,0.81,1.89
56.41,0.4383,1.47,39.2,1.0,1.0,1.61
83.38,0.6144,1.87,79.8,5.0,3.42,2.72
57.8,0.28300000000000003,1.07,20.1,2.0,1.62,1.57
62.92,0.2517,1.05,35.1,1.0,1.51,1.57
30.56,0.1738,1.09,0.0,0.0,0.26,0.6
38.13,0.2572,0.96,52.8,0.0,0.26,0.56
81.31,0.2601,1.48,100.0,3.0,1.06,0.8
29.15,0.3954,1.34,62.9,0.0,0.96,1.88
46.76,0.1927,0.7,86.8,1.0,1.31,1.45
19.29,0.1823,0.76,40.5,0.0,0.35,0.38
56.93,0.1897,0.7,31.4,1.0,0.81,0.69
69.19,0.10099999999999999,0.75,60.5,1.0,0.23,0.69
63.47,0.4306,1.76,0.0,3.0,1.18,2.11
40.64,0.4206,1.48,14.6,0.0,0.47,1.75
85.64,0.4778,1.36,67.0,3.0,2.0,0.71
71.56,0.309,1.18,24.6,2.0,1.97,0.85
51.83,0.2219,0.98,35.0,4.0,1.47,0.62
27.11,0.2243,1.12,29.8,3.0,0.26,0.42
42.81,0.0631,0.36,91.5,0.0,1.34,1.44
68.11,0.035,0.49,22.2,0.0,0.36,0.28
40.81,0.1713,0.89,18.7,0.0,0.85,0.67
50.79,0.3694,1.38,51.2,1.0,1.55,0.87
64.04,0.4006,1.6,9.2,0.0,0.53,0.48
42.81,0.1445,0.81,8.1,0.0,0.89,0.73
43.88,0.2725,0.94,32.4,0.0,0.75,1.23
55.9,0.23399999999999999,1.04,21.6,3.0,1.32,1.44
63.02,0.5045,1.68,100.0,0.0,0.48,0.81
42.48,0.2131,0.87,52.6,2.0,1.46,0.58
41.65,0.2832,1.08,40.5,0.0,0.94,1.35
74.84,0.2334,0.8,25.4,0.0,0.49,1.23
90.72,0.4935,1.68,35.2,2.0,1.08,1.35
63.02,0.195,0.92,100.0,2.0,1.54,1.18
35.58,0.2539,1.16,21.2,4.0,2.21,1.55
50.09,0.3723,1.48,100.0,0.0,0.63,0.98
41.59,0.1312,0.61,24.7,0.0,1.26,0.89
26.32,0.2138,0.88,33.9,1.0,0.66,1.71
53.21,0.2811,0.94,0.0,0.0,0.91,1.38
88.08,0.4666,1.41,4.3,1.0,1.15,1.11
45.7,0.2897,1.24,17.5,0.0,1.67,1.68
55.06,0.1023,0.68,17.0,1.0,0.4,0.35
55.98,0.2648,1.18,77.6,1.0,0.32,0.71
37.87,0.214,0.92,0.8,4.0,1.6,1.62
62.95,0.1351,0.56,0.0,1.0,0.55,0.94
33.13,0.1651,0.71,29.8,0.0,0.96,0.89
82.22,0.3733,1.63,66.7,2.0,1.81,1.95
43.5,0.2149,0.91,37.0,1.0,2.33,1.51
77.07,0.8007,2.4,100.0,4.0,2.64,2.4
26.79,0.24600000000000002,1.03,45.9,1.0,1.04,2.01
70.32,0.2866,1.16,45.5,2.0,0.59,0.26
75.95,0.32299999999999995,1.58,61.6,2.0,1.84,1.57
53.3,0.2878,1.39,24.4,0.0,1.19,1.57
49.24,0.3288,1.22,11.7,1.0,0.85,0.6
34.04,0.1783,0.79,0.0,1.0,1.12,0.74
71.92,0.44799999999999995,1.72,28.6,2.0,2.9,1.43
95.65,0.8088,3.36,100.0,4.0,1.61,2.11
66.17,0.2188,0.95,45.3,1.0,1.83,0.56
35.2,0.3392,1.55,21.5,0.0,0.58,1.11
63.27,0.4203,1.73,0.0,3.0,1.18,1.71
69.75,0.2773,1.07,28.6,0.0,0.33,0.27
46.43,0.2976,1.04,3.1,0.0,1.09,1.13
42.92,0.3261,1.33,12.7,2.0,2.26,1.97
71.58,0.5374,1.61,100.0,2.0,1.36,1.3
61.31,0.1496,0.9,12.2,2.0,1.36,0.66
84.39,0.3539,1.53,100.0,1.0,1.11,0.45
41.95,0.4944,1.85,11.9,1.0,0.71,0.59
39.86,0.2531,0.95,38.1,0.0,0.23,0.24
85.8,0.7893,2.33,0.0,7.0,3.99,3.1
34.43,0.3034,1.49,16.7,3.0,1.71,0.73
58.43,0.2458,0.82,0.4,0.0,0.18,0.49
64.31,0.0704,0.48,85.0,1.0,0.61,0.59
72.91,0.2419,0.88,71.5,0.0,0.79,0.85
50.39,0.389,1.33,38.9,1.0,0.69,1.08
42.61,0.2569,0.83,22.8,0.0,0.47,0.49
81.35,0.4291,1.58,100.0,0.0,0.72,1.16
38.08,0.2858,1.1,0.0,0.0,0.84,2.0
68.52,0.2682,1.01,44.9,1.0,2.33,1.06
40.45,0.1969,0.93,37.9,0.0,1.04,1.81
71.89,0.5225,1.62,59.8,2.0,1.97,2.31
24.54,0.2257,1.21,49.9,1.0,1.12,0.5
67.05,0.5151,1.55,84.6,1.0,1.12,2.25
39.84,0.2186,0.99,9.4,0.0,0.85,1.58
46.28,0.035,0.36,45.9,0.0,0.56,0.62
74.52,0.439,1.55,73.3,4.0,2.29,0.87
43.26,0.4643,1.62,67.5,0.0,1.12,1.45
85.62,0.5004,1.77,44.2,6.0,2.73,0.88
48.3,0.2795,1.11,5.9,2.0,0.68,0.84
30.79,0.1674,0.72,7.5,1.0,1.08,0.61
31.74,0.2485,1.23,20.6,1.0,0.31,0.88
44.46,0.3248,0.97,1.8,2.0,0.58,0.63
90.15,0.5894,2.1,0.0,1.0,1.4,1.14
56.83,0.2697,0.99,14.7,1.0,0.59,0.88
36.82,0.2026,1.02,24.9,2.0,0.92,0.96
60.2,0.2948,1.13,24.6,2.0,1.73,0.64
69.61,0.2599,1.15,74.2,1.0,0.54,0.45
84.68,0.5488,1.66,62.2,2.0,2.85,1.92
38.53,0.2545,0.9,31.1,1.0,0.73,0.74
39.17,0.0181,0.27,37.1,0.0,0.99,0.77
26.08,0.1024,0.58,12.9,1.0,0.27,0.11
70.83,0.1573,0.8,77.6,2.0,1.61,0.75
78.03,0.0556,0.77,65.4,1.0,1.28,1.01
64.0,0.3341,1.23,63.0,1.0,1.51,1.45
42.6,0.1066,0.8,12.9,0.0,0.26,0.39
84.42,0.1484,0.94,75.7,0.0,1.02,2.09
47.23,0.1616,0.68,39.8,1.0,0.6,0.6
47.99,0.0203,0.27,57.0,1.0,0.77,0.64
64.43,0.2901,1.35,2.3,1.0,1.22,0.71
59.92,0.2739,1.51,0.0,3.0,3.35,2.2
59.06,0.0216,0.29,16.8,1.0,0.83,0.39
69.8,0.1738,0.7,73.8,0.0,0.49,0.55
56.83,0.1255,0.64,21.5,0.0,1.49,1.34
75.75,0.584,1.86,59.2,2.0,0.75,1.08
65.29,0.0829,0.72,15.1,0.0,1.14,0.97
54.07,0.4095,1.28,0.1,0.0,0.75,0.51
58.99,0.342,1.12,100.0,1.0,1.9,1.65
78.48,0.4407,1.44,42.4,1.0,1.47,1.82
52.09,0.174,0.76,26.4,1.0,0.42,0.54
54.73,0.2516,1.14,31.8,1.0,1.24,0.87
37.96,0.4192,1.69,50.7,1.0,1.04,1.72
15.5,0.1606,0.81,43.1,4.0,1.56,0.87
59.7,0.1097,0.81,14.0,0.0,0.93,1.03
77.8,0.3694,1.25,20.1,2.0,0.95,0.93
45.11,0.3126,1.09,4.3,0.0,1.27,0.92
44.58,0.3347,1.21,26.7,3.0,1.53,0.73
70.31,0.1107,0.73,0.0,3.0,2.37,1.53
32.15,0.1499,0.79,8.3,0.0,1.52,1.17
42.54,0.1238,0.63,43.3,3.0,0.9,0.6
70.51,0.3675,1.34,8.1,1.0,2.72,1.44
66.55,0.0716,0.33,0.0,2.0,0.98,0.45
73.65,0.5760000000000001,1.69,74.6,2.0,1.1,1.31
68.78,0.3798,1.44,1.2,0.0,0.9,0.8
67.21,0.1367,0.86,14.3,0.0,0.3,0.59
50.62,0.0218,0.58,0.0,2.0,1.48,0.7
52.91,0.3484,1.36,94.6,1.0,1.07,0.83
68.03,0.2314,1.01,21.6,0.0,0.85,1.35
32.3,0.3547,1.33,48.8,3.0,4.11,2.14
86.65,0.6074,2.18,43.2,0.0,1.7,2.91
45.86,0.3612,1.24,8.9,0.0,0.67,1.3
26.1,0.2192,0.72,23.7,0.0,0.41,1.68
81.61,0.733,2.2,100.0,1.0,1.38,2.36
38.91,0.2152,0.83,32.2,1.0,0.33,1.02
78.53,0.6594,2.06,31.7,7.0,4.01,3.53
73.21,0.6415,2.07,27.4,2.0,2.11,1.46
76.78,0.373,1.37,0.0,2.0,1.5,1.43
63.1,0.3383,1.35,12.1,1.0,0.76,1.33
34.83,0.2182,1.21,41.1,0.0,0.71,1.13
65.74,0.3156,1.17,21.9,2.0,1.58,2.92
66.1,0.3479,1.3,48.7,2.0,1.87,1.26
57.36,0.501,1.6,40.2,2.0,1.16,1.17
42.39,0.4446,1.58,11.1,2.0,2.13,1.63
45.84,0.2474,1.15,18.0,2.0,1.9,1.04
37.08,0.2202,0.84,0.2,1.0,0.8,1.48
69.51,0.1977,0.89,32.3,1.0,1.44,1.05
32.92,0.2525,1.17,21.5,2.0,0.41,1.46
71.31,0.3187,1.26,54.1,2.0,1.84,2.31
45.03,0.1598,0.69,64.3,1.0,0.82,0.87
47.6,0.1543,0.78,17.0,0.0,0.17,0.51
71.65,0.332,1.39,40.5,6.0,3.06,1.13
33.81,0.2604,1.27,19.4,1.0,0.91,1.04
31.28,0.3268,1.31,46.6,2.0,1.87,0.76
60.08,0.1303,0.82,13.6,1.0,0.41,0.93
44.7,0.162,0.84,44.4,0.0,0.26,0.58
64.8,0.2182,0.7,25.1,0.0,0.25,0.91
49.58,0.2734,1.23,18.3,1.0,1.12,0.98
80.07,0.3342,1.17,33.8,0.0,0.79,0.67
90.45,0.6629,2.05,4.9,1.0,2.4,2.8
23.43,0.196,0.65,16.6,2.0,1.51,0.57
54.14,0.1106,0.72,74.5,2.0,1.24,0.87
50.91,0.3064,1.1,42.5,0.0,1.11,1.21
58.04,0.2534,0.93,21.4,0.0,0.84,0.84
59.42,0.1428,0.7,0.8,1.0,1.32,0.6
62.38,0.0407,0.5,2.0,2.0,0.62,1.12
40.24,0.19399999999999998,0.96,40.0,1.0,0.87,0.49
53.74,0.3672,1.5,9.2,2.0,2.61,1.74
62.51,0.1738,0.87,27.4,2.0,1.21,0.74
50.78,0.4272,1.47,21.5,0.0,0.47,0.81
30.37,0.3327,1.33,30.8,1.0,1.28,1.11
52.61,0.2432,1.1,31.9,0.0,1.12,1.03
36.33,0.2184,0.94,19.0,2.0,1.18,0.8
53.87,0.3317,1.2,100.0,0.0,0.45,1.29
32.94,0.3417,1.4,40.7,0.0,2.91,1.46
65.44,0.2152,1.11,56.9,0.0,1.21,1.12
71.02,0.1824,1.14,0.0,1.0,2.14,1.87
28.3,0.1657,1.03,22.2,4.0,2.33,1.53
44.44,0.0254,0.3,50.6,0.0,0.14,0.02
78.76,0.5415,1.75,53.3,2.0,1.39,1.29
42.97,0.2919,1.24,31.1,1.0,0.62,0.66
74.45,0.2958,1.21,26.2,1.0,1.13,1.03
50.25,0.2021,0.8,7.0,1.0,0.66,0.7
39.24,0.1743,0.65,0.0,1.0,1.07,0.58
53.9,0.2134,1.02,0.0,1.0,0.72,1.02
42.64,0.18,0.73,100.0,0.0,0.5,0.66
61.25,0.3408,1.44,0.0,4.0,2.83,2.58
82.36,0.5803,2.15,25.3,3.0,2.8,1.55
53.54,0.2266,0.87,30.5,0.0,1.11,1.41
76.75,0.35200000000000004,1.27,19.3,0.0,1.39,0.64
30.92,0.1994,1.17,9.0,2.0,0.68,0.57
60.22,0.4136,1.55,0.0,1.0,0.74,1.0
34.1,0.2262,0.98,60.4,2.0,0.69,0.91
60.46,0.1241,0.56,0.0,1.0,1.41,1.12
53.26,0.4747,1.63,32.5,3.0,2.3,1.51
41.25,0.13699999999999998,0.77,17.1,1.0,0.9,1.39
47.38,0.3041,1.25,19.9,1.0,1.43,1.33
87.61,0.40399999999999997,1.68,24.6,0.0,0.61,1.97
30.78,0.1555,0.72,42.4,1.0,0.92,0.36
68.23,0.3551,1.43,53.2,3.0,2.34,1.39
38.84,0.2318,1.37,20.2,2.0,1.22,1.53
58.29,0.1086,0.73,68.1,0.0,0.27,0.35
44.03,0.1765,0.89,31.0,2.0,1.22,1.39
46.71,0.2601,1.02,0.6,2.0,0.8,1.56
43.06,0.4428,1.44,57.9,1.0,1.41,1.67
47.94,0.2113,0.98,50.4,4.0,0.82,0.42
59.29,0.1666,0.82,0.0,0.0,0.88,0.51
47.04,0.2584,0.99,28.0,0.0,0.78,1.66
29.38,0.1519,0.74,52.8,0.0,0.77,1.53
48.25,0.0735,0.53,100.0,1.0,1.94,1.21
93.69,0.6308,2.11,0.5,6.0,2.27,1.81
79.83,0.6221,1.87,59.5,2.0,2.1,2.92
40.94,0.2677,0.93,0.1,0.0,0.61,0.68
64.36,0.0517,0.53,53.6,0.0,0.8,1.46
35.64,0.4303,1.7,0.0,2.0,1.29,0.9
82.35,0.6763,1.95,100.0,3.0,1.8,0.82
58.51,0.4174,1.71,10.8,0.0,1.55,1.18
66.5,0.0417,0.2,23.5,0.0,0.28,0.31
44.54,0.2306,0.92,0.1,1.0,1.29,0.94
57.06,0.4705,1.48,22.4,1.0,2.29,0.76
45.0,0.4228,1.29,13.5,2.0,1.31,2.72
54.1,0.2656,1.2,50.9,1.0,2.03,1.43
62.47,0.1582,0.9,35.0,2.0,1.98,1.47
34.91,0.2065,1.08,34.7,0.0,0.45,1.1
57.99,0.1758,0.84,25.9,1.0,1.45,1.91
60.28,0.2642,1.15,28.2,1.0,1.07,0.71
42.41,0.1706,0.82,13.8,1.0,0.54,1.09
43.37,0.2882,1.05,1.3,0.0,0.33,0.67
45.68,0.4065,1.35,0.0,4.0,1.72,1.49
45.56,0.3174,1.04,57.1,3.0,1.62,0.93
40.84,0.2509,0.97,30.0,1.0,1.25,0.82
42.29,0.2499,0.93,0.0,0.0,0.23,0.64
51.43,0.6077,2.09,74.3,0.0,1.54,1.06
80.55,0.2368,1.22,100.0,0.0,0.35,1.47
58.87,0.0327,0.26,11.5,0.0,0.66,0.49
47.23,0.1857,0.72,42.5,0.0,1.26,2.33
70.19,0.225,0.81,46.3,1.0,1.71,0.81
55.92,0.2581,1.08,30.6,4.0,1.56,0.56
40.53,0.2081,0.94,22.7,2.0,1.32,0.52
31.27,0.3009,1.14,14.2,2.0,0.65,0.56
56.23,0.1642,0.67,52.8,0.0,0.31,0.48
69.23,0.4711,1.65,93.8,1.0,1.41,1.89
69.85,0.0378,0.5,0.7,0.0,1.32,1.16
59.14,0.1603,0.62,69.8,1.0,0.9,0.78
86.63,0.5479,1.77,41.2,0.0,0.6,1.19
56.82,0.125,0.72,29.3,0.0,1.41,1.15
62.8,0.2623,1.14,37.1,3.0,1.28,1.16
32.54,0.2803,1.05,0.0,2.0,0.9,0.75
55.44,0.0492,0.51,22.2,0.0,0.94,1.0
44.07,0.2648,0.92,5.9,1.0,0.81,1.02
39.2,0.1271,0.65,0.0,1.0,1.37,1.34
27.94,0.2608,1.14,29.2,1.0,2.43,1.26
44.9,0.361,0.96,100.0,0.0,0.32,0.76
84.65,0.6234,2.02,46.2,2.0,1.77,2.53
68.61,0.361,1.25,48.0,1.0,0.58,0.43
68.15,0.2087,0.91,0.1,2.0,1.47,0.58
42.24,0.2786,1.13,0.0,1.0,1.27,1.83
71.24,0.2536,0.95,4.4,0.0,0.18,0.19
64.52,0.0701,0.62,38.1,0.0,0.22,0.41
32.11,0.2784,1.24,41.4,1.0,1.72,1.19
55.87,0.2571,0.94,3.6,0.0,0.52,1.24
42.6,0.1363,0.85,75.9,1.0,0.83,0.61
86.34,0.4443,1.51,62.3,0.0,0.52,1.13
50.56,0.2835,1.05,38.0,0.0,0.67,0.87
45.27,0.2748,0.97,100.0,0.0,1.51,2.18
57.87,0.3928,1.35,16.5,1.0,1.95,1.71
